                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.4999999999999996E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                          runtime_minutes 
                                      80                  9.6221920187505703E+009                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.2038984132076873E+000                                      801                  0.0000000000000000E+000                  9.9999999994212518E-001                  9.6798497627592650E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994212518E-001                  9.6798497627592650E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0300748078663545E-002                 -3.9250896570025269E+001                 -9.8999999999999986E+001                  1.0300748078663356E-002                  3.7507161823279733E+000                  1.0236124329919316E+000                  1.0135552270830886E-002                  2.6894247932095536E-002                  4.3618244628377818E+000                  2.3005117873262749E+004                  1.1556392209920688E-004                  2.0727001190493516E-001                  7.2495442850530543E+000                  2.4865836576367806E+000                  1.7580020630320824E+001                  1.2159248882764844E+000                  5.3305520769439318E-001                  6.6125111083333285E-002                  9.1376132690239686E-001                  4.0862515379344158E-005                  5.7110205576467706E-003                  3.4416106108119946E-003                  9.3376729792512964E-003                  5.9460748845804690E-001                  3.3535475113125063E-001                 -3.4435514235628649E-002                 -9.9900000510404818E-001                 -3.9250896570025269E+001                  1.1999955333514521E-013                                        0                                        0                  3.5030000000000000E-001 
                                      90                  9.7714280245677929E+009                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.1487059205731223E+000                                      802                  0.0000000000000000E+000                  9.9999999994212518E-001                  9.6785583129215114E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994212518E-001                  9.6785583129215114E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5638856315117508E-002                 -3.9024352776836935E+001                 -9.8999999999999986E+001                  1.5638856315117508E-002                  3.7507616888859698E+000                  1.0362545007942556E+000                  1.5466429846257115E-002                  2.9468673603815564E-002                  4.3566756114943415E+000                  2.2733987218742699E+004                  1.1430740127643665E-004                  2.0684726156367775E-001                  7.2532722873465447E+000                  2.5028052321516401E+000                  1.7592369608971076E+001                  1.2374032913760864E+000                  5.2708889640576695E-001                  5.4192502102852723E-002                  9.2572393941641384E-001                  4.2557930008999484E-005                  5.4735791647265797E-003                  3.4416106108119946E-003                  9.3376729792512964E-003                  5.9310513624393968E-001                  3.3685491128103462E-001                 -3.4602060928875175E-002                 -9.4596621136404868E-001                 -3.9024352776836935E+001                  1.2341017352209956E-013                                        0                                        0                  3.9381666666666670E-001 
                                     100                  9.9027367767381496E+009                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.0929028927452089E+000                                      803                  0.0000000000000000E+000                  9.9999999993900024E-001                  9.6772523501833485E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900024E-001                  9.6772523501833485E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0402503444961861E-002                 -3.8828240988926161E+001                 -9.8999999999999986E+001                  2.0402503444961861E-002                  3.7507896481327618E+000                  1.0476767062389729E+000                  2.0227288031893661E-002                  3.1793184203048913E-002                  4.3520265902958748E+000                  2.2491923116107817E+004                  1.1317489387219210E-004                  2.0644858764488111E-001                  7.2562984514822544E+000                  2.5176355741246423E+000                  1.7603771801549030E+001                  1.2559065540791103E+000                  5.2205086829905867E-001                  4.4116453986265035E-002                  9.3582496391190051E-001                  4.3993251837169036E-005                  5.2758762198579726E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.9176708898060593E-001                  3.3819102996332212E-001                 -3.5003537403421339E-002                 -9.0123322770673875E-001                 -3.8828240988926161E+001                  1.2741204837316781E-013                                        0                                        0                  4.3614999999999998E-001 
                                     110                  1.0020746410318951E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.1231007692902368E+000                                      803                  0.0000000000000000E+000                  9.9999999993900024E-001                  9.6760348081880954E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993900024E-001                  9.6760348081880954E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4775813633405891E-002                 -3.8657281732942629E+001                 -9.8999999999999986E+001                  2.4775813633405527E-002                  3.7508092090717624E+000                  1.0582799322453753E+000                  2.4600560845702005E-002                  3.3940698731952587E-002                  4.3477315612380680E+000                  2.2270581722158229E+004                  1.1213438624229246E-004                  2.0607322178244142E-001                  7.2587324956224517E+000                  2.5315522482387589E+000                  1.7614703732386239E+001                  1.2716741188708394E+000                  5.1782823107056497E-001                  3.5671184399738903E-002                  9.4429078286250312E-001                  4.5193396598802816E-005                  5.1131983913343271E-003                  3.4416106108119946E-003                  9.3376729792513137E-003                  5.9055127212668568E-001                  3.3940514969971364E-001                 -3.5427679957843884E-002                 -8.6314087161604724E-001                 -3.8657281732942629E+001                  1.3187810903335155E-013                                        0                                        0                  4.9410000000000004E-001 
                                     120                  1.0434331292416370E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.9149132297664853E+000                                      813                  0.0000000000000000E+000                  9.9999999993431277E-001                  9.6723371469185115E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999993431277E-001                  9.6723371469185115E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1217187201545928E-002                 -3.8129664662453912E+001                 -9.8999999999999986E+001                  4.1217187201545748E-002                  3.7508591444062804E+000                  1.0991274717173518E+000                  4.1048062808483235E-002                  4.2064579044306959E-002                  4.3314838006133591E+000                  2.1452790944129614E+004                  1.0827514336772445E-004                  2.0464251181855617E-001                  7.2641586204225401E+000                  2.5832758975205268E+000                  1.7658219305460499E+001                  1.3130931994032429E+000                  5.0702466214288089E-001                  1.4064053072826004E-002                  9.6594819599155102E-001                  4.8195441148497054E-005                  4.7151033832464780E-003                  3.4416106108119942E-003                  9.3376729792513154E-003                  5.8617490363875902E-001                  3.4377639976117441E-001                 -3.5947022578784758E-002                 -7.4716220292466562E-001                 -3.8129664662453912E+001                  1.4992730059151687E-013                                        0                                        0                  5.4795000000000005E-001 
                                     130                  1.0952622703779749E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.6106076268734952E+000                                      816                  0.0000000000000000E+000                  9.9999999992962529E-001                  9.6653226382680735E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992962529E-001                  9.6653226382680735E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0071898315807369E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4672709393241046E-002                 -3.7613613595781679E+001                 -1.5653559774527022E+001                  6.4672709393241129E-002                  3.7508992193149280E+000                  1.1601376342589211E+000                  6.4509515307404203E-002                  5.3715155476471953E-002                  4.3081826477490290E+000                  2.0332119227924231E+004                  1.0299951845434232E-004                  2.0266378541370844E-001                  7.2661111467752537E+000                  2.6558223609879339E+000                  1.7726965006454094E+001                  1.3349973923625404E+000                  5.0146866984431671E-001                  2.9520694158116129E-003                  9.7708466475861155E-001                  4.9764855202850979E-005                  4.5213376176917227E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.8042272544442997E-001                  3.4952463963234764E-001                 -3.3043389329319633E-002                 -6.3108783089459963E-001                 -3.7613613595781679E+001                  1.7965073394101812E-013                                        0                                        0                  6.0308333333333342E-001 
                                     140                  1.1274767799092396E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.4158265238143013E+000                                      825                  0.0000000000000000E+000                  9.9999999992962518E-001                  9.6591286399603848E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992962518E-001                  9.6591286399603848E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.0015229618354286E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0682672935383920E-002                 -3.7335294565506317E+001                 -9.8999999999999986E+001                  8.0682672935383767E-002                  3.7508133938600650E+000                  1.2036718072977548E+000                  8.0508088492221797E-002                  6.1886092978607823E-002                  4.2918407727447576E+000                  1.9581266254904098E+004                  9.9400012957721664E-005                  2.0117885420145420E-001                  7.2664355688136997E+000                  2.7052988670242439E+000                  1.7776912923539363E+001                  1.3391184638442417E+000                  5.0043484544188366E-001                  8.8442064741256347E-004                  9.7915677562994652E-001                  5.0116781466162992E-005                  4.4861109044301946E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.7667804677317802E-001                  3.5326791190471402E-001                 -3.0374521798182823E-002                 -5.6590087261987321E-001                 -3.7335294565506317E+001                  2.0705526218327716E-013                                        0                                        0                  6.6139999999999999E-001 
                                     150                  1.1475966647899204E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.2033018790562657E+000                                      826                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6540645446592122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6540645446592122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.9060943582859936E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1180631706983553E-002                 -3.7162955788291598E+001                 -9.8999999999999986E+001                  9.1180631706983553E-002                  3.7506909744316244E+000                  1.2331025340052431E+000                  9.0999190222068038E-002                  6.7376482700411647E-002                  4.2808599933011493E+000                  1.9092376643894971E+004                  9.7006257829515346E-005                  2.0009222107310912E-001                  7.2667685957115546E+000                  2.7383621410850698E+000                  1.7811130693336814E+001                  1.3401447618999447E+000                  5.0017793836956725E-001                  3.7060650568747160E-004                  9.7967170893819422E-001                  5.0284901556432660E-005                  4.4773818021466650E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.7426577406003276E-001                  3.5567945711522103E-001                 -2.8875219901634833E-002                 -5.2586631482946589E-001                 -3.7162955788291598E+001                  2.1671784251528834E-013                                        0                                        0                  7.1975000000000000E-001 
                                     160                  1.1601763949915861E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  7.0129703280816580E+000                                      832                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6504373708491575E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6504373708491575E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.4800957843583777E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7953378983631212E-002                 -3.7055162912885748E+001                 -9.8999999999999986E+001                  9.7953378983630976E-002                  3.7505843596029647E+000                  1.2524650578440100E+000                  9.7765618453683048E-002                  7.0972926473539352E-002                  4.2736671057548943E+000                  1.8778768398556826E+004                  9.5462251970546128E-005                  1.9936830065750089E-001                  7.2670406524883546E+000                  2.7601352962125656E+000                  1.7833885075429205E+001                  1.3404798783541554E+000                  5.0009409684955486E-001                  2.0292346608969948E-004                  9.7983976578358789E-001                  5.0389182033637223E-005                  4.4745304066710397E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.7272683571167771E-001                  3.5721794175853822E-001                 -2.8057428486691495E-002                 -5.0090618754586447E-001                 -3.7055162912885748E+001                  2.2624986873120940E-013                                        0                                        0                  7.7689999999999992E-001 
                                     170                  1.1687586563184935E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.8717455220623691E+000                                      837                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6473306732479902E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6473306732479902E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1169516632381717E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0266869578482467E-001                 -3.6980737267562851E+001                 -9.8999999999999986E+001                  1.0266869578482467E-001                  3.7504963876650375E+000                  1.2661225400690888E+000                  1.0247574035779186E-001                  7.3503931301448361E-002                  4.2686050960990762E+000                  1.8561159216143693E+004                  9.4381390421521274E-005                  1.9884139491682631E-001                  7.2672738814301487E+000                  2.7754934637052942E+000                  1.7850031273159711E+001                  1.3406245005346540E+000                  5.0005792096581814E-001                  1.3057169872251337E-004                  9.7991228397932484E-001                  5.0463737113484563E-005                  4.4732983890336843E-003                  3.4416106108119946E-003                  9.3376729792513172E-003                  5.7166270714481970E-001                  3.5828174378117073E-001                 -2.7580295579114820E-002                 -4.8383933996289458E-001                 -3.6980737267562851E+001                  2.3388855909820519E-013                                        0                                        0                  8.4515000000000007E-001 
                                     180                  1.1752835115186661E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.7682188060168578E+000                                      837                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6448901530211040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6448901530211040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1913836997962734E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0630574043660194E-001                 -3.6923480269330476E+001                 -1.5176438519807359E+001                  1.0630574043660217E-001                  3.7504184363939932E+000                  1.2767576610199589E+000                  1.0610847246351802E-001                  7.5476199896398879E-002                  4.2646605589091751E+000                  1.8393338309112427E+004                  9.3537281057389624E-005                  1.9840981875157307E-001                  7.2674795601079971E+000                  2.7874933955722647E+000                  1.7862697392388757E+001                  1.3407021399979620E+000                  5.0003850177975284E-001                  9.1733326629490976E-005                  9.7995121490574688E-001                  5.0522387781015396E-005                  4.4726361561943980E-003                  3.4416106108119942E-003                  9.3376729792513172E-003                  5.7084568453208950E-001                  3.5909850229488899E-001                 -2.7254799806098635E-002                 -4.7087058428441320E-001                 -3.6923480269330476E+001                  2.4003145276289918E-013                                        0                                        0                  9.2091666666666672E-001 
                                     190                  1.1805729527745916E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.6867160464174216E+000                                      837                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6428642820283106E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992181265E-001                  9.6428642820283106E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2972521492403001E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0928669107719421E-001                 -3.6876734752942546E+001                 -1.5653559774527022E+001                  1.0928669107719428E-001                  3.7503476933073343E+000                  1.2855398878015234E+000                  1.0908555650073376E-001                  7.7106228088325082E-002                  4.2614005025253228E+000                  1.8255784585770391E+004                  9.2839951156795236E-005                  1.9804232269386679E-001                  7.2676616282812390E+000                  2.7974431488188216E+000                  1.7873228462962036E+001                  1.3407494441104435E+000                  5.0002667054553285E-001                  6.8070858205998065E-005                  9.7997493590167506E-001                  5.0570575964578520E-005                  4.4722321874614782E-003                  3.4416106108119946E-003                  9.3376729792513189E-003                  5.7017815765007629E-001                  3.5976580080021825E-001                 -2.7028933659682963E-002                 -4.6032848400315762E-001                 -3.6876734752942546E+001                  2.4522921770543387E-013                                        0                                        0                  9.8096666666666665E-001 
                                     200                  1.1850239140093458E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.6179468414864697E+000                                      840                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6411239710315355E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6411239710315355E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3589920106171239E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1181476117755212E-001                 -3.6836991120225562E+001                 -1.5176438519807359E+001                  1.1181476117755235E-001                  3.7502823374574601E+000                  1.2930350937695290E+000                  1.1161031206030761E-001                  7.8499317567859148E-002                  4.2586143235662544E+000                  1.8139041046728064E+004                  9.2244334810164924E-005                  1.9772070175887738E-001                  7.2678300850131992E+000                  2.8059268246734583E+000                  1.7882232667028969E+001                  1.3407805987404788E+000                  5.0001887860275795E-001                  5.2486972664481461E-005                  9.7999055984628536E-001                  5.0611165508309573E-005                  4.4719658344967682E-003                  3.4416106108119877E-003                  9.3376729792513189E-003                  5.6961276936723115E-001                  3.6033098358028909E-001                 -2.6880103296779135E-002                 -4.5141262042259545E-001                 -3.6836991120225562E+001                  2.4971810823997410E-013                                        0                                        0                  1.0456833333333333E+000 
                                     210                  1.1888557027806509E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.5564676573256575E+000                                      841                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6394938388016849E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6394938388016849E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4428028757468743E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1401816684757302E-001                 -3.6802358460960058E+001                 -9.8999999999999986E+001                  1.1401816684757302E-001                  3.7502227828919343E+000                  1.2996002418470969E+000                  1.1380978349231258E-001                  7.9718162414914306E-002                  4.2561766338721441E+000                  1.8037512035010917E+004                  9.1743092077473771E-005                  1.9747576791731883E-001                  7.2679877452670345E+000                  2.8133742405254809E+000                  1.7890154943624136E+001                  1.3408022217851121E+000                  5.0001347058980772E-001                  4.1670946768071493E-005                  9.8000140485544440E-001                  5.0646268105844989E-005                  4.4717807719635129E-003                  3.4416106108119860E-003                  9.3376729792513189E-003                  5.6912329821244712E-001                  3.6082026857692445E-001                 -2.6745156924529282E-002                 -4.4375894880317690E-001                 -3.6802358460960058E+001                  2.5363587637078475E-013                                        0                                        0                  1.1048166666666668E+000 
                                     220                  1.1922099925651123E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.5021425812120244E+000                                      840                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6378564396726962E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6378564396726962E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5208779161566138E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1595211641811153E-001                 -3.6771916101865607E+001                 -1.5352529778863040E+001                  1.1595211641811168E-001                  3.7501683029602511E+000                  1.3053966237430272E+000                  1.1574248510910069E-001                  8.0793473086673909E-002                  4.2540260125286249E+000                  1.7948411275260809E+004                  9.1291458758119780E-005                  1.9723469340184527E-001                  7.2681305084468395E+000                  2.8199729304105245E+000                  1.7897183475427216E+001                  1.3408178356798282E+000                  5.0000956548176856E-001                  3.3860730692254361E-005                  9.8000923686767860E-001                  5.0676719677493341E-005                  4.4716470048519665E-003                  3.4416106108119821E-003                  9.3376729792513172E-003                  5.6869271046340042E-001                  3.6125068530812016E-001                 -2.6667405492164779E-002                 -4.3701325799443080E-001                 -3.6771916101865607E+001                  2.5686986127533438E-013                                        0                                        0                  1.1787166666666666E+000 
                                     230                  1.1951842449511232E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.4501443048865088E+000                                      843                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6364025605438319E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6364025605438319E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5736890919556420E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1767819883944679E-001                 -3.6744736002033200E+001                 -9.8999999999999986E+001                  1.1767819883944634E-001                  3.7501151044382590E+000                  1.3105869122906879E+000                  1.1746582671464517E-001                  8.1761540933430688E-002                  4.2520898768351110E+000                  1.7868573250360863E+004                  9.0884268193247076E-005                  1.9701248203567340E-001                  7.2682637763696532E+000                  2.8258893341090836E+000                  1.7903494863024786E+001                  1.3408294680426864E+000                  5.0000665615130435E-001                  2.8042069765233911E-005                  9.8001507243312280E-001                  5.0703333590563402E-005                  4.4715472539690283E-003                  3.4416106108119821E-003                  9.3376729792513172E-003                  5.6830924193079124E-001                  3.6163399449694361E-001                 -2.6614584003054415E-002                 -4.3101219722695733E-001                 -3.6744736002033200E+001                  2.6044723590943517E-013                                        0                                        0                  1.2573000000000001E+000 
                                     240                  1.1978422324323715E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.4028966050620424E+000                                      844                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6350825375401217E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6350825375401217E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6199476682436625E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1922990198583083E-001                 -3.6720231878482785E+001                 -1.5352529778863040E+001                  1.1922990198583097E-001                  3.7500670490793366E+000                  1.3152717469717463E+000                  1.1901549124224191E-001                  8.2632483915074301E-002                  4.2503479908718242E+000                  1.7797048782865975E+004                  9.0517092737054798E-005                  1.9680758783997138E-001                  7.2683887973010135E+000                  2.8312424150654678E+000                  1.7909213060975116E+001                  1.3408383379552171E+000                  5.0000443770204572E-001                  2.3605171248964318E-005                  9.8001952274051529E-001                  5.0726689404043335E-005                  4.4714711240674433E-003                  3.4416106108119812E-003                  9.3376729792513189E-003                  5.6796521111688625E-001                  3.6197787649996482E-001                 -2.6575354273891495E-002                 -4.2564614202895629E-001                 -3.6720231878482785E+001                  2.6330218535238639E-013                                        0                                        0                  1.3292666666666666E+000 
